ano,estado,municipio,diasemchuva,precipitacao,riscofogo,frp,fococalor,indrisco,indriscocat,IPS Amazônia,Media IPS,Ranking IPS,Necessidades Humanas Básicas,Fundamentos para o Bem-Estar,Oportunidades,Nutrição e cuidados médicos básicos,Água e saneamento,Moradia,Segurança pessoal,Acesso ao conhecimento básico,Acesso à informação e comunicação,Saúde e bem-estar,Qualidade do meio ambiente,Direitos individuais,Liberdade individual e de escolha,Tolerância e inclusão,Acesso à educação superior,Mortalidade infantil até 5 anos,Mortalidade materna,Mortalidade por desnutrição,Mortalidade por doenças infecciosas,Subnutrição,Abastecimento de água,Esgotamento sanitário,Índice de atendimento de agua,Coleta de lixo,Moradias com iluminação adequada,Moradias com parede adequada,Moradias com piso adequado,Assassinatos de jovens,Assassinatos de jovens Taxa,Homicídios,Homicídios Taxa,Mortes por acidente no trânsito,Abandono escolar ensino fundamental,Distorção idade-série ensino fundamental,Distorção idade-série ensino médio,Qualidade da educação Ideb ensino fundamental,Reprovação escolar ensino fundamental,Densidade internet banda-larga,Densidade telefonia fixa,Densidade telefonia movel,Densidade TV por assinatura,Mortalidade por diabetes mellitus,Mortalidade por câncer,Mortalidade por doenças circulatórias,Mortalidade por doenças respiratórias,Mortalidade por suicídios,Áreas Protegidas,Desmatamento acumulado,Desmatamento recente,Emissões CO2,Focos de calor por habitantes,Diversidade Partidária,Transporte Público,"Acesso à cultura, esporte e lazer",Gravidez na infância e adolescência,Trabalho Infantil,Vulnerabilidade familiar,Violência contra indígenas,Violência contra indígenas Taxa,Violência contra mulheres,Violência infantil,Violência infantil Taxa,Empregos ensino superior,Mulheres com empregos ensino superior
2018,PARA,SANTA BARBARA DO PARA,1.3,1.3,0.34,0.49,157,54.77,Q1,55.3,54.64,311,60.64,52.18,53.07,92.44,44.77,78.27,27.08,58.21,15.19,76.93,58.38,37.56,69.13,100.0,5.59,11.59,0.0,4.83,14.23,4.58,77.72,7.46,66.37,60.64,75.47,81.98,88.75,147.2,6.0,67.3,6.0,17.54,2.3,26.4,48.9,4.15,8.9,13.78,5.44,67.89,12.87,33.21,61.67,113.86,56.93,4.83,0.0,58.65,0.22,10.0,0.29,81.82,6.62,5.0,25.8,30.21,47.83,0.0,1.0,0.0,0.0,1.0,8.39,5.37
2018,PARA,SANTA CRUZ DO ARARI,2.6,0.6,0.7,1.21,1031,734.31,Q3,56.26,54.64,232,72.72,48.58,47.49,89.33,52.38,90.01,59.16,34.19,7.51,82.31,70.32,22.57,64.06,98.43,4.91,22.47,9.71,0.0,10.46,3.53,83.91,21.07,51.55,69.38,91.21,97.67,95.61,34.66,5.0,6.71,3.0,3.35,5.6,40.4,62.5,3.15,16.0,4.44,0.59,40.33,9.65,19.75,49.37,128.36,39.49,0.0,0.0,0.0,0.0,8.8,4.73,66.67,0.2,1.0,23.6,66.57,28.09,0.0,1.0,13.85,0.0,1.0,8.13,4.27
2018,PARA,SANTA IZABEL DO PARA,2.0,1.95,0.32,0.82,343,112.73,Q1,52.53,54.64,541,60.26,49.17,48.17,92.17,37.04,84.5,27.32,50.56,15.56,75.43,55.13,22.91,68.67,89.17,11.95,16.67,1.04,1.41,14.12,4.05,78.09,2.25,69.37,86.59,72.22,86.44,91.52,143.24,6.0,81.35,6.0,16.16,3.7,29.3,50.7,3.75,11.7,9.67,7.14,70.21,16.88,55.08,60.73,138.42,33.9,7.06,1.26,75.62,0.55,9.63,0.13,53.33,3.3,4.0,24.27,50.57,39.38,0.0,1.0,12.58,16.02,2.0,22.49,8.73
2018,PARA,SANTA LUZIA DO PARA,2.4,1.16,0.72,1.17,1192,866.62,Q3,51.05,54.64,634,56.14,48.71,48.3,91.83,20.28,77.15,35.31,47.25,7.49,80.76,59.36,25.54,60.03,98.47,9.17,11.63,2.81,5.04,10.08,5.04,7.64,56.95,8.96,58.09,81.39,76.07,87.02,57.53,6.0,33.58,5.0,15.11,3.9,34.3,45.1,3.45,14.8,5.54,4.67,39.13,1.57,30.23,50.38,115.88,45.34,0.0,28.04,92.11,0.03,25.59,1.56,63.64,2.77,2.0,30.81,15.99,50.87,0.0,1.0,13.54,0.0,1.0,12.37,9.63
2018,PARA,SANTA MARIA DAS BARREIRAS,3.2,0.72,0.89,0.37,12217,11033.57,Q4,50.51,54.64,672,55.82,48.7,47.01,91.66,20.94,73.25,37.44,43.38,3.33,93.67,54.43,18.93,61.39,100.0,7.71,27.97,0.0,0.0,9.32,3.66,48.91,34.4,8.22,41.65,65.22,89.05,86.31,39.13,5.0,24.96,5.0,37.78,5.3,30.6,53.1,3.2,12.0,0.07,1.87,10.07,8.93,9.32,13.99,41.96,4.66,6.34,0.16,57.38,0.82,190.37,14.49,45.45,2.42,2.0,29.37,258.85,16.08,0.0,1.0,0.0,0.0,1.0,11.27,7.58
2018,PARA,SANTA MARIA DO PARA,2.1,0.91,0.57,0.8,455,265.65,Q2,52.04,54.64,576,60.24,44.81,51.07,91.51,40.21,78.65,30.57,40.53,13.06,74.07,51.59,33.08,68.19,100.0,3.01,16.36,0.0,4.02,16.09,4.35,78.35,54.09,41.51,66.32,83.23,76.15,85.15,90.78,6.0,37.67,5.0,41.73,4.9,37.7,55.9,3.75,15.5,10.57,6.59,70.36,2.78,36.2,64.36,128.72,64.36,8.04,0.0,91.07,0.1,12.26,0.61,81.82,3.72,2.0,20.09,102.51,22.9,0.0,1.0,0.0,0.0,1.0,4.63,2.81
2018,PARA,SANTANA DO ARAGUAIA,2.6,1.29,0.82,0.29,12476,10323.06,Q4,50.5,54.64,674,58.13,47.19,46.18,92.17,14.18,84.98,41.18,34.65,5.25,92.21,56.66,28.32,62.17,89.06,5.15,15.82,3.5,1.37,5.49,5.25,20.06,3.69,13.86,82.96,68.81,93.68,91.83,20.69,5.0,20.44,5.0,16.75,8.9,36.2,48.0,3.35,15.0,2.11,2.57,23.23,7.45,12.36,19.23,43.95,17.85,1.37,0.0,62.39,0.7,45.86,2.99,80.0,1.04,3.0,29.88,288.38,20.74,0.0,1.0,13.54,1.75,2.0,8.2,4.66
2018,PARA,SANTAREM,8.1,0.47,0.81,0.59,15536,12718.26,Q4,56.2,54.64,233,64.51,61.32,42.77,90.23,51.03,84.3,32.5,69.76,24.27,76.4,74.85,29.36,85.11,47.1,9.5,20.22,0.89,4.27,13.79,5.19,56.81,70.02,52.19,76.44,79.96,89.45,88.4,50.3,6.0,29.11,5.0,30.89,0.9,21.0,37.1,4.95,6.3,4.76,14.19,156.74,9.41,29.22,79.45,110.31,47.28,7.22,28.69,17.17,1.62,19.62,1.12,71.43,3.56,10.0,19.73,23.33,27.76,1.49,2.0,238.23,115.76,3.0,15.1,8.62
2018,PARA,SANTAREM NOVO,1.9,0.84,0.9,0.24,222,201.92,Q1,55.07,54.64,326,67.61,49.89,47.71,91.03,64.13,70.39,44.91,55.51,8.14,75.51,60.4,31.08,59.82,89.4,10.53,18.69,0.0,0.0,22.51,4.04,78.63,15.34,69.07,81.32,75.79,58.14,69.79,70.73,6.0,19.91,4.0,4.97,2.7,28.8,57.9,4.45,11.9,2.51,2.47,58.4,2.34,45.02,74.53,104.34,30.01,15.01,12.12,65.72,0.28,12.45,0.45,77.78,3.3,2.0,29.91,161.89,39.25,0.0,1.0,10.57,17.33,2.0,15.02,10.57
2018,PARA,SANTO ANTONIO DO TAUA,2.2,2.09,0.39,0.86,230,91.7,Q1,54.15,54.64,404,62.79,48.92,50.73,93.29,47.59,83.11,27.15,50.68,11.57,75.6,57.84,34.1,68.39,89.85,10.56,10.35,2.17,3.18,12.71,3.45,66.25,74.36,56.58,66.51,76.3,91.52,92.02,129.27,6.0,49.14,6.0,17.09,4.5,29.3,44.2,3.45,12.8,7.72,5.91,51.03,11.37,47.65,54.0,136.59,54.0,3.22,0.0,61.44,0.14,8.46,0.35,81.82,4.38,4.0,25.05,100.2,31.68,0.0,1.0,6.62,4.01,2.0,15.32,10.45
2018,PARA,SAO CAETANO DE ODIVELAS,1.4,1.25,0.66,0.31,291,195.41,Q1,52.54,54.64,539,60.44,49.66,47.51,90.75,43.74,78.41,28.87,36.32,7.43,82.74,72.14,20.11,66.15,100.0,3.8,18.6,0.0,5.56,16.62,4.2,82.26,6.17,22.04,60.53,76.56,89.59,81.6,115.09,6.0,44.4,6.0,7.41,6.4,36.3,65.5,3.45,13.5,2.01,2.12,39.76,10.63,16.62,72.02,66.48,22.16,11.08,41.35,50.18,0.8,11.61,0.28,54.55,1.22,3.0,26.05,19.58,38.6,0.0,1.0,0.0,0.0,1.0,11.22,0.34
2018,PARA,SAO DOMINGOS DO ARAGUAIA,1.7,0.67,0.8,0.28,1137,920.37,Q3,50.0,54.64,693,59.74,45.14,45.11,90.93,36.69,88.84,22.49,44.53,7.0,77.88,51.16,30.8,64.7,76.85,8.08,23.19,0.0,0.0,15.65,4.58,76.91,67.82,91.28,76.51,93.91,91.78,90.08,49.33,6.0,49.75,6.0,43.31,3.6,34.1,54.3,3.45,14.0,2.65,1.5,52.14,1.22,46.95,66.52,125.21,27.39,3.91,0.93,92.59,0.39,30.94,0.59,81.82,2.25,2.0,26.67,80.15,22.9,0.0,1.0,38.31,41.54,3.0,12.31,7.64
2018,PARA,SAO DOMINGOS DO CAPIM,2.6,1.74,0.54,0.71,3113,1715.63,Q3,48.02,54.64,753,53.81,43.22,47.02,92.87,27.95,49.21,45.23,31.69,5.51,83.14,52.52,31.53,62.3,84.52,9.73,15.24,0.0,3.13,9.38,4.62,40.63,21.42,22.08,39.56,56.37,43.39,54.78,44.76,6.0,18.83,4.0,3.14,4.4,44.7,69.7,3.35,19.2,1.05,0.73,32.86,8.01,25.01,34.39,118.79,37.51,3.13,0.0,80.38,1.17,52.5,4.55,88.89,1.19,2.0,31.43,7.96,28.76,0.0,1.0,53.61,30.02,2.0,14.78,9.22
2018,PARA,SAO FELIX DO XINGU,3.2,1.05,0.84,0.72,41181,34936.61,Q4,53.15,54.64,495,55.38,54.48,49.58,91.36,18.97,70.26,40.91,41.33,3.84,94.44,78.31,22.98,71.12,99.93,4.3,20.54,0.93,2.33,11.67,4.51,8.52,3.75,1.88,55.22,58.81,82.87,78.21,27.25,5.0,29.41,5.0,18.23,7.5,34.1,46.9,3.5,11.8,1.97,1.34,19.88,4.03,7.0,11.67,33.47,11.67,3.11,59.35,21.93,4.07,206.59,11.63,66.67,0.46,5.0,27.54,45.6,19.51,0.0,1.0,0.58,0.0,1.0,5.99,4.41
2018,PARA,SAO FRANCISCO DO PARA,1.4,1.38,0.51,0.35,382,200.02,Q1,51.9,54.64,584,65.42,43.51,46.76,87.03,56.66,73.89,44.1,46.9,7.51,67.55,52.08,24.81,68.25,87.16,6.84,29.13,0.0,0.0,31.48,4.7,62.18,57.84,33.94,54.69,76.14,74.61,83.88,39.6,5.0,10.52,4.0,44.19,3.9,29.3,54.6,3.8,12.5,2.41,1.86,50.06,4.93,69.26,50.37,182.6,56.67,18.89,0.0,87.96,0.15,22.88,0.25,55.56,4.04,3.0,26.7,10.01,17.96,0.0,1.0,30.31,8.26,2.0,10.09,6.66
2018,PARA,SAO GERALDO DO ARAGUAIA,6.5,0.49,0.82,0.37,1433,1191.23,Q3,52.34,54.64,559,62.72,48.84,45.45,93.87,36.6,86.47,33.96,55.3,8.37,73.42,58.28,23.11,60.47,85.71,12.53,10.12,0.0,5.98,4.02,5.08,56.16,33.56,56.04,67.42,88.5,93.09,91.28,57.12,6.0,34.75,5.0,22.71,3.9,32.7,41.4,4.0,9.6,3.51,2.65,36.07,14.67,60.37,40.25,160.99,60.37,4.02,15.74,78.54,0.22,43.21,0.96,63.64,1.2,2.0,30.57,179.74,27.94,0.0,1.0,43.14,29.31,2.0,17.69,12.69
2018,PARA,SAO JOAO DA PONTA,1.6,0.74,0.68,0.15,138,95.58,Q1,53.19,54.64,488,65.08,49.33,45.16,90.64,61.13,75.42,33.11,54.06,12.39,67.47,63.4,21.62,58.37,89.26,11.38,24.69,0.0,0.0,16.5,4.36,84.97,66.32,89.73,75.89,63.89,77.27,82.95,126.02,6.0,38.37,5.0,27.44,2.0,22.7,54.2,3.25,15.6,3.38,1.65,59.31,24.92,32.58,81.45,162.89,81.45,16.5,17.34,56.41,1.58,20.57,0.17,55.56,1.98,0.0,22.99,365.45,26.44,0.0,1.0,11.76,38.55,2.0,16.58,11.22
2018,PARA,SAO JOAO DE PIRABAS,2.2,0.86,0.88,0.88,452,403.42,Q2,52.62,54.64,534,61.97,48.25,47.63,91.37,39.23,72.53,44.76,44.88,7.18,77.46,63.47,27.06,64.08,87.08,12.31,19.42,3.24,4.34,8.68,3.76,78.38,17.93,99.08,64.66,79.76,71.4,72.7,52.17,6.0,18.89,4.0,5.81,2.3,36.3,62.6,3.75,14.9,2.82,2.13,49.52,2.4,39.05,56.41,147.54,39.05,4.34,0.06,31.23,2.41,8.11,0.7,72.73,1.79,3.0,31.07,46.74,27.83,0.0,1.0,31.04,16.04,2.0,18.83,11.6
2018,PARA,SAO JOAO DO ARAGUAIA,3.5,0.78,0.7,1.2,1735,1231.55,Q3,48.02,54.64,752,50.39,44.82,48.85,83.05,28.31,65.97,24.25,39.0,3.5,83.2,53.6,28.97,61.54,100.0,4.9,11.76,5.14,7.14,50.01,6.28,36.7,19.8,30.58,21.63,76.94,75.3,77.46,124.65,6.0,74.05,6.0,33.46,6.4,37.7,62.2,3.1,12.0,1.22,0.6,24.63,1.84,35.72,21.43,157.19,14.29,7.52,0.0,73.82,1.73,62.11,4.3,77.78,1.94,1.0,30.0,56.76,18.82,0.0,1.0,0.0,0.0,1.0,7.86,4.41
2018,PARA,SAO MIGUEL DO GUAMA,2.2,1.35,0.52,0.8,1225,654.05,Q3,50.29,54.64,682,56.87,46.84,47.17,90.57,22.57,78.89,35.46,43.46,8.77,81.55,53.56,24.36,56.39,100.0,7.92,14.63,1.04,5.09,16.95,5.2,39.73,7.57,64.87,61.92,75.09,87.46,85.42,112.51,6.0,30.73,5.0,14.22,3.2,36.7,54.9,3.85,18.4,3.57,3.27,55.35,4.55,45.77,47.47,88.16,25.43,5.09,0.0,80.89,0.5,14.28,0.65,60.0,2.79,0.0,28.21,122.06,47.44,0.0,1.0,0.0,0.0,1.0,11.14,8.05
2018,PARA,SAO SEBASTIAO DA BOA VISTA,3.1,1.03,0.67,0.62,279,188.79,Q1,52.72,54.64,527,58.3,55.31,44.55,89.78,14.14,69.96,59.3,50.34,6.63,83.33,80.92,24.34,61.76,88.77,3.32,23.08,1.88,15.02,7.6,2.61,33.86,3.7,20.34,35.74,43.3,93.99,92.71,21.95,5.0,8.82,3.0,2.52,2.0,34.2,49.8,3.9,15.9,1.88,0.95,40.17,8.26,15.02,48.8,97.6,33.78,7.6,40.24,7.77,0.16,5.19,0.57,72.73,0.04,1.0,28.85,129.19,13.85,0.0,1.0,16.07,15.57,2.0,6.06,2.55
2018,PARA,SAPUCAIA,2.3,0.14,0.97,0.38,667,655.77,Q3,51.7,54.64,599,66.32,43.49,45.31,89.02,38.16,90.14,47.94,31.84,10.57,81.02,50.52,30.73,61.55,83.33,5.61,10.53,12.2,0.0,16.86,4.67,81.64,0.62,72.12,84.38,87.12,94.53,92.47,20.68,5.0,17.02,4.0,22.56,14.7,42.7,50.0,3.65,13.0,3.6,3.87,55.95,12.88,16.86,67.45,101.18,16.86,16.86,0.0,89.28,0.5,89.81,1.71,77.78,3.08,2.0,31.58,125.23,20.0,0.0,1.0,64.08,23.21,2.0,9.89,4.51
2018,PARA,SENADOR JOSE PORFIRIO,2.6,0.46,0.81,1.29,13099,10718.89,Q4,51.48,54.64,611,56.13,51.4,46.92,88.91,28.35,58.44,48.8,40.49,9.47,82.11,73.54,31.38,58.41,88.6,9.31,23.57,0.0,8.58,17.16,4.4,44.41,19.87,58.82,43.89,62.62,59.31,63.69,19.73,4.0,22.79,5.0,8.53,8.4,38.2,53.4,4.3,12.6,4.13,1.08,6.78,39.31,19.71,34.31,162.98,25.73,8.45,72.27,7.45,21.0,432.32,46.79,88.89,1.1,1.0,34.01,11.64,31.65,0.0,1.0,17.64,16.23,2.0,13.74,9.07
2018,PARA,SOURE,2.4,0.37,0.92,0.3,1179,1094.69,Q3,55.25,54.64,313,71.36,53.11,41.29,88.0,72.01,74.64,50.78,47.9,12.89,79.87,71.77,19.44,65.79,77.91,2.03,36.65,0.0,3.94,11.82,4.71,77.65,66.15,78.24,82.29,84.12,78.87,58.1,23.87,5.0,10.55,4.0,6.6,3.3,30.4,48.2,3.65,15.1,3.82,3.67,65.5,19.96,31.53,51.23,106.41,43.35,5.96,7.34,1.23,2.41,15.4,0.6,54.55,0.79,3.0,24.08,35.46,49.74,0.0,1.0,194.92,72.04,1.0,3.44,1.7
2018,PARA,TAILANDIA,2.8,0.65,0.69,0.42,9121,6401.91,Q4,48.47,54.64,744,55.3,50.49,39.62,93.26,19.73,81.6,26.62,45.89,6.5,90.3,59.26,34.85,68.44,45.73,9.47,18.34,0.68,2.41,5.64,3.91,33.92,62.35,13.1,73.09,67.65,92.56,88.82,83.47,6.0,52.25,6.0,20.1,3.7,30.9,56.0,3.9,15.8,1.69,1.25,37.63,8.76,4.7,18.81,61.13,30.09,4.7,0.0,50.86,1.52,25.88,1.61,92.31,2.6,4.0,27.85,11.94,27.92,20.0,4.0,125.07,45.84,3.0,14.09,9.16
2018,PARA,TERRA ALTA,1.4,0.81,0.59,0.38,140,84.2,Q1,51.6,54.64,603,59.36,49.29,46.17,84.75,45.32,79.71,27.65,51.91,6.75,85.33,53.15,30.78,62.98,83.83,7.08,24.27,0.0,34.51,8.53,4.38,79.05,2.24,41.72,82.5,80.17,74.89,81.81,104.66,6.0,48.7,6.0,14.28,2.0,28.3,56.1,3.95,10.9,4.35,2.95,37.29,3.4,17.06,25.6,162.12,8.53,8.63,0.0,83.45,0.2,12.92,0.43,77.78,3.11,2.0,23.79,305.17,24.76,0.0,1.0,59.66,10.95,2.0,10.53,6.84
2018,PARA,TERRA SANTA,2.1,0.57,0.71,0.4,894,644.24,Q3,62.33,54.64,22,80.62,57.68,48.7,96.05,46.44,89.36,90.61,69.9,5.03,81.97,73.82,18.46,64.96,99.14,12.21,10.6,0.0,0.0,5.33,3.2,88.96,67.47,88.95,86.82,87.48,96.3,86.38,0.0,1.0,1.79,2.0,8.94,2.4,19.4,38.9,4.85,3.7,0.31,1.14,34.45,4.95,5.33,31.97,154.51,53.28,5.33,27.48,18.9,2.7,18.49,1.29,54.55,0.16,2.0,28.98,20.06,16.25,0.0,1.0,7.56,18.07,1.0,15.94,13.15
2018,PARA,TOME-ACU,2.5,0.95,0.57,0.73,7581,4393.31,Q4,51.84,54.64,589,56.84,49.73,48.95,91.32,30.64,78.41,26.99,51.31,7.89,82.12,57.59,24.74,69.3,89.97,11.81,14.78,0.67,3.15,11.03,6.33,61.29,51.3,74.49,62.13,74.14,87.65,84.27,112.63,6.0,55.44,6.0,17.99,4.2,28.4,63.5,4.25,6.7,1.74,1.23,45.2,11.89,18.91,52.01,102.45,42.56,3.71,0.35,58.0,0.79,45.8,3.64,60.0,3.04,4.0,28.41,19.4,16.59,0.0,1.0,5.56,6.84,2.0,16.68,11.96
2018,PARA,TRACUATEUA,2.6,0.68,0.81,0.4,497,405.67,Q2,48.48,54.64,742,51.2,46.26,47.98,87.86,15.69,65.19,36.06,45.47,3.57,67.47,68.52,24.83,59.69,99.48,7.92,35.34,1.76,4.89,9.69,4.64,33.46,1.28,12.19,34.35,60.05,76.6,79.3,54.11,6.0,23.83,5.0,10.84,3.6,33.5,55.0,3.45,12.2,2.41,1.33,20.95,1.28,125.97,32.3,138.89,51.68,6.46,30.78,54.01,0.14,4.98,0.33,63.64,2.32,2.0,29.68,50.51,55.3,0.0,1.0,4.6,20.7,1.0,11.09,8.07
2018,PARA,TRAIRAO,2.3,1.74,0.57,0.96,5132,2958.12,Q4,50.51,54.64,673,47.78,56.6,47.14,82.23,1.16,66.32,41.4,47.09,6.97,90.12,82.22,23.06,60.95,98.2,6.36,54.3,4.52,5.32,12.41,5.25,4.12,45.0,20.02,54.19,70.75,51.14,84.13,61.57,6.0,14.11,4.0,24.73,4.7,34.1,55.0,4.2,12.9,0.15,1.77,28.63,17.95,10.53,26.33,52.66,21.06,5.27,68.18,11.73,10.43,125.66,14.25,63.64,1.17,2.0,32.13,153.62,19.0,0.0,1.0,15.85,36.78,1.0,8.88,6.5
2018,PARA,TUCUMA,1.3,1.67,0.89,0.71,1436,1287.56,Q3,55.11,54.64,323,63.46,52.3,49.57,91.19,39.03,90.3,33.31,51.5,17.04,89.65,51.0,28.35,72.08,89.78,8.05,18.52,2.85,2.53,10.1,4.72,61.55,44.92,82.0,76.89,83.68,99.32,96.41,41.9,6.0,29.67,5.0,26.34,4.6,29.7,43.3,4.25,11.5,17.46,4.97,73.16,15.08,15.15,17.68,45.45,35.35,2.53,0.3,91.37,0.49,31.91,2.74,69.23,3.38,5.0,24.36,58.41,25.64,0.0,1.0,7.21,12.83,2.0,11.76,7.92
2018,PARA,TUCURUI,2.5,0.7,0.53,1.46,2310,1236.3,Q3,48.91,54.64,728,61.28,55.17,30.28,90.34,45.62,85.9,23.25,56.5,13.22,83.41,67.55,27.69,70.2,9.4,13.84,16.07,0.49,1.34,23.76,4.88,84.91,65.22,90.48,87.05,81.56,92.16,83.15,77.7,6.0,59.1,6.0,39.04,2.3,26.3,43.9,4.1,12.4,8.11,9.25,67.1,4.69,19.36,67.75,107.34,17.6,2.64,21.75,38.84,4.87,7.95,0.78,69.23,2.95,4.0,25.82,50.4,18.02,30.02,5.0,300.0,272.4,4.0,21.04,13.11
2018,PARA,ULIANOPOLIS,4.3,0.42,0.91,0.69,15665,14418.25,Q4,51.01,54.64,636,56.48,55.74,40.82,93.22,28.57,69.59,34.53,71.63,4.9,91.95,54.5,17.43,56.29,84.58,4.99,13.92,2.18,1.74,6.76,4.47,63.83,7.81,100.0,68.46,79.23,45.1,84.24,44.55,6.0,30.96,5.0,19.48,0.6,18.4,50.6,5.4,3.5,1.12,1.43,22.91,9.17,8.44,20.27,42.22,20.27,3.38,0.0,69.19,1.59,67.35,4.62,45.45,1.46,2.0,35.27,74.92,53.83,0.0,1.0,53.09,25.94,2.0,7.3,4.9
2018,PARA,URUARA,7.6,0.36,0.81,0.95,22185,18266.05,Q4,48.47,54.64,743,48.86,52.17,44.4,93.3,6.11,69.22,26.81,56.07,10.11,80.5,61.99,22.56,58.42,90.25,6.36,17.5,1.35,2.2,4.4,4.15,3.89,8.39,13.24,53.36,84.96,50.65,83.16,77.85,6.0,52.75,6.0,19.04,4.2,27.6,43.1,4.0,7.4,10.17,1.82,43.72,10.97,30.79,48.38,103.35,32.98,10.99,8.6,31.5,6.04,126.39,12.22,61.54,1.3,2.0,30.82,79.65,57.07,0.0,1.0,3.09,2.45,2.0,9.02,6.42
2018,PARA,VIGIA,0.9,1.71,0.57,1.33,192,110.62,Q1,51.92,54.64,581,58.33,49.02,48.42,92.17,30.68,82.83,27.64,48.68,10.62,77.93,58.85,34.02,67.06,86.46,6.13,15.56,1.33,1.86,16.76,3.42,48.17,46.73,12.22,73.31,87.65,88.84,79.7,97.13,6.0,47.51,6.0,14.36,4.5,31.1,47.9,3.65,13.4,3.15,3.08,56.99,14.58,42.84,54.02,74.51,61.47,3.73,0.24,56.47,0.74,4.38,0.21,92.31,2.07,4.0,27.86,51.47,35.08,0.0,1.0,36.48,19.53,2.0,8.56,6.26
2018,PARA,VISEU,4.1,0.72,0.75,0.22,4494,3430.94,Q4,50.69,54.64,659,61.02,47.15,43.89,92.07,27.51,66.37,58.1,41.13,6.86,82.26,58.34,14.57,62.14,90.07,8.79,18.42,0.88,2.73,8.14,4.86,31.86,26.41,8.74,34.36,69.75,79.81,72.42,22.94,5.0,9.81,3.0,9.27,3.8,32.0,63.7,3.45,15.6,2.51,2.22,26.48,14.28,19.54,76.54,99.34,24.43,1.63,9.06,69.01,0.51,35.19,0.98,38.46,1.11,4.0,33.42,157.68,36.93,0.0,1.0,4.63,1.61,2.0,11.74,9.31
2018,PARA,VITORIA DO XINGU,4.1,0.74,0.73,0.73,3065,2257.05,Q4,53.92,54.64,423,54.23,55.27,52.24,88.89,26.53,71.79,29.7,58.42,30.04,76.49,56.14,31.24,66.5,89.47,21.77,26.53,2.65,0.0,19.82,4.26,35.5,15.8,36.61,62.64,78.58,52.05,89.77,139.78,6.0,35.41,5.0,46.62,2.0,30.6,52.5,4.55,13.0,18.38,19.21,109.91,38.49,19.82,72.68,85.9,72.68,6.61,3.25,65.06,3.24,55.24,3.2,77.78,3.4,3.0,26.53,72.32,26.53,0.0,1.0,9.93,8.43,2.0,31.59,21.54
2018,PARA,XINGUARA,2.3,0.62,0.92,0.61,1746,1615.96,Q3,53.19,54.64,487,58.55,50.76,50.26,89.54,19.66,93.39,31.61,53.6,21.86,75.95,51.62,26.16,72.33,89.55,13.02,21.57,1.14,4.47,20.11,4.02,36.83,9.97,40.68,87.72,95.41,93.33,95.48,53.48,6.0,28.44,5.0,35.92,4.0,28.6,39.4,4.0,14.5,26.75,5.97,80.6,21.1,40.22,60.33,165.36,42.46,3.38,0.0,89.09,0.08,33.15,1.22,61.54,3.63,4.0,22.47,23.67,19.64,0.0,1.0,9.23,2.8,2.0,19.02,12.8
2018,RONDONIA,ALTA FLORESTA D'OESTE,4.3,1.35,0.62,4.1,1484,940.94,Q3,55.04,54.64,330,62.93,55.75,46.44,91.33,27.4,86.79,46.21,75.15,11.6,66.91,69.35,37.47,71.7,66.59,10.0,16.95,2.68,4.36,8.72,4.82,22.01,5.64,41.97,53.36,92.93,95.58,95.64,11.09,4.0,24.52,5.0,23.09,1.4,19.9,25.1,5.5,5.6,11.75,10.06,43.01,2.9,30.51,78.45,143.82,104.6,13.07,27.85,32.56,1.74,98.38,9.97,90.0,4.79,3.0,17.51,43.04,30.23,0.0,1.0,128.82,69.0,3.0,14.74,9.75
2018,RONDONIA,ALTO ALEGRE DOS PARECIS,3.6,1.26,0.63,2.66,466,300.26,Q2,56.19,54.64,234,62.27,57.66,48.65,90.12,17.35,86.63,54.98,66.98,9.96,77.9,75.79,32.52,62.97,90.01,9.11,11.63,5.81,0.0,15.35,6.36,11.73,2.9,29.36,44.1,94.43,98.69,97.12,18.95,4.0,15.12,4.0,17.63,1.6,22.8,30.4,5.1,10.0,7.66,5.16,55.81,1.29,15.1,52.87,120.84,67.97,7.55,47.21,33.16,1.37,77.27,5.07,77.78,4.23,1.0,23.26,154.44,28.49,0.0,1.0,5.2,10.03,2.0,13.53,8.83
2018,RONDONIA,ALTO PARAISO,3.4,1.39,0.6,2.85,2890,1765.6,Q4,50.53,54.64,671,51.65,53.26,46.68,90.17,4.89,85.83,25.71,66.61,9.87,87.2,49.38,21.59,64.92,90.2,10.02,20.66,0.0,4.67,9.33,6.62,3.57,4.2,6.66,47.31,95.6,91.27,98.02,81.79,6.0,44.1,6.0,25.24,1.0,20.2,32.8,5.0,9.9,6.54,7.32,47.03,3.81,14.0,37.33,56.0,32.67,4.67,0.0,69.87,6.66,219.75,16.95,45.45,4.14,1.0,23.97,0.0,26.86,0.0,1.0,3.51,6.4,2.0,14.01,10.23
2018,RONDONIA,ALVORADA D'OESTE,5.1,0.79,0.82,1.48,163,135.53,Q1,60.75,54.64,53,72.48,58.44,51.33,88.55,55.78,91.12,54.48,75.08,13.48,73.78,71.41,35.31,75.99,81.5,12.53,28.09,5.0,0.0,10.96,5.35,51.96,72.01,53.84,59.78,98.66,98.79,98.47,25.55,5.0,6.79,3.0,29.68,0.4,18.0,24.0,5.3,5.8,14.92,8.75,56.83,2.57,41.63,104.09,145.72,20.82,7.8,37.48,45.21,0.33,55.74,1.02,81.82,5.16,4.0,17.42,2.54,15.73,0.0,1.0,80.23,9.81,2.0,18.33,12.3
